	miRNA_names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	change
399	hsa-mir-6718	2.3249324166203	0.746830853449876	0.30848283763586	2.42098023725862	0.015478718764265	0.0311017612466118	No change
402	hsa-mir-6755	2.38962010808948	0.708174323693887	0.214026849573613	3.30881067073931	0.000936931721873277	0.00249270106251471	No change
403	hsa-mir-6761	3.81960276180584	-0.677047707359297	0.188459856860974	-3.59253009439965	0.000327482819878431	0.000956915900797314	No change
404	hsa-mir-6777	0.687015867420238	0.987746113164592	0.378133256497263	2.61216408816912	0.00899710597136989	0.0193887633683021	No change
406	hsa-mir-6803	0.803388245871604	-0.576489701754022	0.256529094803712	-2.24726829600024	0.0246228857623059	0.0472715535124893	No change
407	hsa-mir-6806	3.0645470035055	-0.45730623466909	0.167958996639185	-2.7227254497804	0.00647458397864693	0.0143104907425478	No change
408	hsa-mir-6808	0.946933840385373	0.949109590075901	0.324453679625996	2.92525451142967	0.00344174608461328	0.0079967254041419	No change
409	hsa-mir-6842	7.54125586983687	0.466989485619267	0.152672146703265	3.05877329757413	0.00222245260779285	0.00541173488112271	No change
412	hsa-mir-7-1	154.2581178089	0.773917777425589	0.131973653690982	5.86418391687275	4.51346987747479e-09	2.62879123944816e-08	No change
416	hsa-mir-7112	0.511385537616746	0.937928529324443	0.409321215476529	2.29142417705496	0.0219388925800816	0.0426892221309941	No change
418	hsa-mir-7156	1.75251979764034	-0.860928388600421	0.250270856181948	-3.43998658786911	0.000581743014565507	0.0015970142629155	No change
419	hsa-mir-744	98.1537120791358	0.341228557219056	0.121686426343152	2.80416285919024	0.00504474161687918	0.0114435980888154	No change
420	hsa-mir-760	3.47174869965539	0.837591193365507	0.260645180131826	3.21353033630578	0.00131113946647455	0.00336369708363413	No change
422	hsa-mir-766	25.1327064260759	-0.603346398454433	0.14230394018658	-4.23984323739288	2.23675936156959e-05	7.77454261964914e-05	No change
424	hsa-mir-769	77.8498751024564	0.665445954426555	0.106158566051411	6.26841506227854	3.64741485629974e-10	2.47564693396092e-09	No change
427	hsa-mir-7706	5.99423630443482	0.868252909296252	0.198266370341201	4.37922431223235	1.19102489172166e-05	4.31371200279023e-05	No change
428	hsa-mir-7844	0.61915409705671	0.971670784931338	0.405998688275873	2.3932855277382	0.0166982406670112	0.0333491453398753	No change
431	hsa-mir-874	63.5894853253804	-0.319302821146169	0.134405202309153	-2.37567308155024	0.0175169749023235	0.0347117985420756	No change
434	hsa-mir-887	11.4199420634605	-0.760718711384774	0.141408188668596	-5.37959448138886	7.46538073065509e-08	3.47846388639172e-07	No change
435	hsa-mir-9-1	1091.46975021563	-0.816389718095965	0.276764898680347	-2.94975888195585	0.00318022014395516	0.00744932001111236	No change
436	hsa-mir-9-2	1089.46527424953	-0.810361368999165	0.276321885403354	-2.93267168402626	0.00336059060486123	0.00782926784159563	No change
437	hsa-mir-9-3	1089.74977358119	-0.800140462771438	0.276146584353765	-2.89752076653027	0.00376124836502448	0.00864585624173627	No change
